u,x,y
0.9999968021559866,1.0000017554292977,1.0000017554292977
0.9999975339729223,1.0000013537046093,1.0000013537046093
0.9999980983157646,1.0000010439134015,1.0000010439134015
0.9999985335104533,1.0000008050169753,1.0000008050169753
0.9999988691121529,1.000000620791274,1.000000620791274
0.9999991279124181,1.0000004787250676,1.0000004787250676
0.9999993274870249,1.000000369170283,1.000000369170283
0.9999994813895863,1.0000002846867797,1.0000002846867797
0.9999996000720117,1.0000002195370707,1.0000002195370707
0.9999996915943228,1.0000001692966758,1.0000001692966758
0.9999997621720296,1.0000001305536432,1.0000001305536432
0.9999998165982418,1.0000001006768366,1.0000001006768366
0.9999998585691796,1.0000000776372469,1.0000000776372469
0.9999998909351955,1.0000000598701977,1.0000000598701977
0.999999915894346,1.000000046169084,1.000000046169084
0.9999999351416706,1.0000000356034286,1.0000000356034286
0.9999999499843033,1.0000000274556915,1.0000000274556915
0.9999999614302444,1.0000000211725395,1.0000000211725395
0.9999999702568163,1.0000000163272678,1.0000000163272678
0.999999977063454,1.000000012590822,1.000000012590822
0.999999982312413,1.0000000097094504,1.0000000097094504
0.9999999863601639,1.000000007487472,1.000000007487472
0.9999999894815992,1.0000000057739866,1.0000000057739866
0.9999999918887035,1.0000000044526272,1.0000000044526272
0.9999999937449491,1.000000003433657,1.000000003433657
0.9999999951763985,1.0000000026478748,1.0000000026478748
0.9999999962802653,1.0000000020419166,1.0000000020419166
0.9999999971315152,1.0000000015746302,1.0000000015746302
0.9999999977879592,1.0000000012142807,1.0000000012142807
0.9999999982941783,1.000000000936396,1.000000000936396
0.9999999986845505,1.0000000007221046,1.0000000007221046
0.9999999989855872,1.000000000556853,1.000000000556853
0.9999999992177326,1.0000000004294187,1.0000000004294187
0.9999999993967523,1.0000000003311476,1.0000000003311476
0.9999999995348037,1.0000000002553653,1.0000000002553653
0.9999999996412625,1.0000000001969256,1.0000000001969256
0.9999999997233586,1.0000000001518599,1.0000000001518599
0.9999999997866671,1.0000000001171072,1.0000000001171072
0.9999999998354876,1.0000000000903075,1.0000000000903075
0.9999999998731357,1.000000000069641,1.000000000069641
0.9999999999021683,1.0000000000537037,1.0000000000537037
0.9999999999245568,1.0000000000414138,1.0000000000414138
0.9999999999418216,1.0000000000319362,1.0000000000319362
